userID	movieID	rating
78	1279	3.15
78	1285	3.9
78	1287	3.9
78	1288	4.3
78	1295	4.15
78	1296	4.3
78	1299	4.05
78	1300	3.95
78	1301	4.05
78	1306	3.25
78	1307	3.9
78	1343	3.45
78	1346	3.05
78	1358	4.15
78	1374	3.9
78	1387	4.4
78	1394	3.8
78	1449	3.85
78	1517	0.0
78	1573	3.95
78	1641	3.8
78	1653	3.55
78	1663	3.3
78	1674	4.05
78	1676	6.0
78	1682	4.1
78	1694	4.0
78	1732	7.1
78	1794	4.0
78	1834	3.7
78	1885	3.55
78	1904	3.7
78	1913	4.15
78	1916	3.5
78	1923	0.0
78	1931	4.1
78	1952	4.15
78	1957	3.7
78	1960	3.95
78	2009	3.0
78	2010	8.9
78	2028	4.1
78	2076	4.2
78	2105	3.0
78	2108	3.7
78	2109	3.25
78	2140	3.05
78	2174	3.5
78	2176	3.9
78	2186	8.7
78	2232	3.05
78	2248	4.05
78	2287	3.0
78	2289	0.0
78	2294	7.7
78	2300	2.9
78	2316	4.4
78	2321	3.75
78	2324	7.5
78	2346	2.35
78	2359	3.5
78	2360	4.0
78	2390	3.6
78	2396	4.05
78	2402	2.05
78	2406	3.5
78	2427	3.55
78	2435	2.95
78	2455	4.0
78	2527	3.55
78	2529	3.7
78	2532	2.75
78	2533	2.85
78	2542	3.4
78	2571	3.7
78	2662	7.0
78	2664	4.45
78	2672	2.25
78	2692	3.85
78	2701	3.9
78	2706	2.85
78	2716	3.8
78	2723	2.85
78	2747	3.1
78	2761	8.0
78	2762	3.7
78	2779	3.9
78	2791	4.15
78	2840	2.0
78	2916	3.6
78	2917	4.0
78	2918	3.7
78	2929	4.25
78	2944	3.95
78	2947	4.2
78	2970	3.8
78	2973	3.95
78	3045	3.15
78	3067	3.8
78	3070	3.2
78	3072	3.85
78	3104	3.85
78	3163	3.9
78	3168	3.95
78	3198	3.85
78	3201	4.1
78	3253	3.4
78	3271	3.95
78	3363	4.15
78	3397	3.0
78	3418	7.9
78	3421	3.85
78	3424	4.4
78	3429	3.8
78	3441	2.4
78	3448	3.65
78	3470	3.75
78	3471	4.3
78	3503	4.15
78	3504	4.05
78	3521	3.6
78	3527	3.4
78	3552	3.25
78	3608	3.7
78	3658	3.6
78	3676	3.95
78	3683	4.05
78	3702	3.85
78	3706	3.55
78	3751	4.0
78	3755	0.0
78	3793	3.5
78	3811	4.2
78	3814	4.0
78	3927	3.5
78	3959	2.4
78	3996	8.6
78	4034	4.0
78	4042	0.0
78	4085	3.55
78	4119	3.8
78	4131	2.4
78	4223	2.8
78	4276	3.95
78	4278	3.9
78	4310	4.3
78	4338	4.1
78	4361	3.8
78	4407	0.0
78	4485	0.0
78	4553	3.5
78	4571	3.15
78	4642	7.8
78	4643	7.4
78	4788	0.0
78	4855	2.25
78	4873	7.4
78	4918	3.8
78	4973	3.95
78	4982	2.55
78	5060	4.1
78	5139	0.0
78	5198	4.05
78	5288	7.4
78	5339	4.15
78	5410	3.3
78	5445	4.0
78	5446	3.8
78	5468	3.2
78	5515	3.7
78	5522	3.0
78	5693	3.7
78	5747	3.7
78	5855	2.65
78	5876	3.85
78	5881	4.15
78	5899	3.6
78	5932	4.3
78	6001	4.15
78	6184	3.9
78	6305	3.75
78	6365	3.4
78	6385	3.85
78	6440	3.8
78	6448	2.4
78	6458	0.0
78	6502	3.65
78	6565	0.0
78	6579	3.85
78	6620	4.15
78	6645	3.5
78	6650	4.4
78	6773	0.0
78	6774	7.1
78	6791	4.3
78	6867	4.0
78	6874	3.85
78	6934	2.65
78	6942	3.2
78	6971	3.6
78	6978	1.55
78	6993	4.2
78	7001	4.45
78	7003	0.0
78	7020	3.2
78	7025	3.75
78	7027	3.4
78	7063	4.45
78	7084	3.7
78	7123	3.4
78	7132	8.5
78	7156	4.2
78	7236	3.3
78	7323	3.7
78	7361	8.3
78	7489	3.8
78	7620	3.3
78	7815	3.15
78	8337	3.9
78	8400	0.0
78	8464	0.0
78	8595	3.2
78	8596	3.35
78	8623	3.65
78	8690	3.7
78	9005	2.55
78	26203	0.0
78	26285	6.5
78	26554	3.1
78	34405	3.55
78	38038	4.05
78	44191	3.4
78	44694	3.9
78	46578	3.85
78	46976	6.8
78	49272	3.9
78	50872	4.2
127	1707	2.15
127	2013	6.8
127	2136	3.0
127	3157	3.45
127	6013	0.0
127	6482	1.4
127	6958	2.1
127	7293	2.7
127	8810	4.1
127	30883	2.2
127	31429	7.0
127	32296	4.0
127	39400	2.7
127	43558	3.1
127	43936	5.9
127	44004	2.3
127	45081	4.5
127	45726	2.15
127	48385	4.0
127	51937	1.6
127	54286	7.9
170	1	0.5
170	10	2.0
170	19	2.05
170	21	3.85
170	34	8.2
170	39	0.0
170	47	9.2
170	111	4.35
170	141	3.35
170	165	2.85
170	180	2.7
170	208	2.55
170	223	3.7
170	231	2.9
170	296	8.9
170	337	3.65
170	344	2.3
170	356	6.9
170	364	8.0
170	367	3.2
170	377	2.0
170	420	1.65
170	500	2.85
170	736	6.0
170	1036	4.05
170	1080	4.1
170	1136	3.9
170	1220	3.45
170	1222	2.0
170	1240	2.5
170	1262	0.0
170	1270	8.4
170	1380	6.7
170	1387	8.8
170	1517	0.0
170	1639	3.75
170	1721	3.7
170	1923	0.0
170	2174	2.1
170	2329	3.6
170	2542	3.4
170	2571	3.7
170	2683	3.0
170	2706	2.85
170	2762	3.7
170	2858	4.0
170	2959	7.3
170	2997	2.0
170	3623	2.9
170	3793	2.0
170	4011	3.2
170	4226	8.1
170	4251	3.2
170	4306	7.7
170	4878	7.5
170	4963	3.45
170	6377	1.75
170	6807	3.75
170	8622	7.3
170	8874	7.7
170	8917	6.9
170	44191	3.4
175	1	9.0
175	6	3.85
175	21	3.85
175	25	3.85
175	32	0.0
175	36	4.1
175	39	0.0
175	47	9.2
175	50	3.75
175	58	3.95
175	95	2.9
175	105	3.6
175	110	3.5
175	111	4.35
175	150	4.0
175	172	1.65
175	223	3.7
175	253	5.8
175	288	3.0
175	292	5.6
175	293	6.8
175	296	4.45
175	300	4.05
175	307	4.2
175	308	3.75
175	318	4.0
175	349	3.4
175	356	6.9
175	357	3.75
175	364	8.0
175	367	3.2
175	377	1.0
175	380	6.4
175	410	3.15
175	454	3.1
175	480	3.6
175	527	4.4
175	529	4.05
175	539	3.25
175	541	0.0
175	587	3.4
175	588	0.0
175	589	4.2
175	590	3.5
175	592	6.2
175	593	1.0
175	595	8.0
175	597	2.85
175	608	4.2
175	648	3.3
175	750	4.5
175	858	4.5
175	903	8.6
175	904	4.45
175	912	4.5
175	913	4.5
175	919	9.2
175	922	9.2
175	923	4.7
175	924	4.4
175	965	4.4
175	1079	4.0
175	1080	4.1
175	1089	4.45
175	1090	3.9
175	1094	4.25
175	1097	8.9
175	1131	4.0
175	1136	3.9
175	1172	3.95
175	1179	3.95
175	1193	4.4
175	1196	4.3
175	1198	0.0
175	1200	1.75
175	1201	4.35
175	1203	4.4
175	1208	4.4
175	1209	4.5
175	1216	2.9
175	1217	4.35
175	1221	4.6
175	1222	4.1
175	1225	4.3
175	1228	4.5
175	1233	4.5
175	1240	2.5
175	1248	0.0
175	1250	4.4
175	1258	3.9
175	1259	3.9
175	1260	4.5
175	1263	4.15
175	1265	3.95
175	1266	4.25
175	1278	8.5
175	1280	4.2
175	1283	4.4
175	1284	4.3
175	1288	4.3
175	1299	4.05
175	1320	2.5
175	1387	4.4
175	1393	3.7
175	1394	3.8
175	1419	4.05
175	1552	2.85
175	1580	3.75
175	1584	3.4
175	1608	3.5
175	1610	3.9
175	1617	8.6
175	1639	3.75
175	1690	2.5
175	1732	7.1
175	1757	3.95
175	1953	4.25
175	1961	3.8
175	1968	3.75
175	2019	4.6
175	2194	3.6
175	2291	3.8
175	2313	4.1
175	2396	4.05
175	2406	1.0
175	2407	3.05
175	2628	0.0
175	2706	2.85
175	2716	7.6
175	2728	8.1
175	2731	4.65
175	2762	3.7
175	2819	3.5
175	2905	4.15
175	2916	3.6
175	2917	4.0
175	2947	4.2
175	2951	4.05
175	3030	8.8
175	3052	3.15
175	3359	4.1
175	3362	4.25
175	3435	4.35
175	3462	4.45
175	3470	3.75
175	3481	3.8
175	3498	3.85
175	3578	3.5
175	3629	4.4
175	3681	3.9
175	3783	3.85
175	3911	3.75
175	4011	3.2
175	4019	3.25
175	4027	7.1
175	4886	3.95
175	4927	7.4
175	4973	3.95
175	4993	4.05
175	5147	4.4
175	5300	7.5
175	5498	3.9
175	5669	4.1
175	5747	3.7
175	5902	4.1
175	5952	4.2
175	5995	4.1
175	6001	4.15
175	6218	3.6
175	6301	4.2
175	6331	7.3
175	6339	3.75
175	6377	4.25
175	6461	4.25
175	6650	4.4
175	6662	2.05
175	6711	4.2
175	6787	4.5
175	6791	4.3
175	6953	3.75
175	7090	0.0
175	7143	6.4
175	7147	3.6
175	7215	4.05
175	7327	4.3
175	7361	8.3
175	7438	3.85
175	7478	3.9
175	7482	0.0
175	7728	6.3
175	7762	0.0
175	7938	3.85
175	8195	4.3
175	8665	7.2
175	8810	2.05
175	8949	4.3
175	8970	3.7
175	27846	3.7
175	32587	0.0
175	39292	4.05
175	44195	3.65
175	51540	3.8
190	1	4.5
190	7	3.7
190	95	2.9
190	110	3.5
190	112	6.4
190	141	3.35
190	161	2.0
190	188	2.6
190	231	2.9
190	236	2.85
190	296	8.9
190	329	2.75
190	356	6.9
190	368	3.0
190	380	6.4
190	480	3.6
190	529	4.05
190	539	3.25
190	541	0.0
190	552	2.4
190	586	2.5
190	588	0.0
190	589	4.2
190	593	8.5
190	661	7.0
190	673	5.1
190	708	3.35
190	736	3.0
190	741	3.7
190	780	3.1
190	799	6.3
190	919	9.2
190	1028	4.1
190	1036	2.25
190	1073	3.75
190	1097	4.45
190	1136	3.9
190	1183	3.85
190	1196	4.3
190	1197	4.1
190	1200	4.4
190	1210	3.35
190	1215	6.9
190	1240	2.5
190	1269	7.6
190	1270	4.2
190	1271	3.25
190	1275	2.95
190	1291	3.95
190	1301	4.05
190	1302	3.85
190	1320	2.5
190	1391	2.9
190	1438	2.45
190	1485	3.45
190	1527	3.15
190	1580	3.75
190	1590	2.15
190	1625	7.2
190	1641	1.5714285714285714
190	1653	3.55
190	1676	3.0
190	1687	2.1
190	1748	0.0
190	1779	2.0
190	1967	3.0
190	2003	3.4
190	2028	4.1
190	2105	3.0
190	2116	4.3
190	2138	7.0
190	2140	3.05
190	2143	2.7
190	2161	0.0
190	2174	3.5
190	2193	2.7
190	2266	1.9
190	2268	1.25
190	2297	2.85
190	2302	3.45
190	2355	3.95
190	2392	1.5
190	2424	3.1
190	2478	2.6
190	2501	3.8
190	2528	3.1
190	2617	2.85
190	2700	3.5
190	2706	2.85
190	2716	7.6
190	2761	2.25
190	2762	1.0
190	2763	3.2
190	2826	2.3
190	2872	3.65
190	2959	2.0
190	2987	8.3
190	3020	3.3
190	3054	1.0
190	3081	1.0
190	3114	4.5
190	3175	3.6
190	3247	5.6
190	3300	2.8
190	3354	0.0
190	3479	2.75
190	3499	7.3
190	3534	3.65
190	3593	1.15
190	3615	3.1
190	3624	6.6
190	3699	6.5
190	3740	0.0
190	3745	2.85
190	3751	4.0
190	3755	2.272727272727273
190	3981	1.85
190	3988	2.8
190	3996	4.3
190	3997	1.55
190	4022	3.7
190	4025	2.55
190	4047	3.55
190	4148	2.55
190	4275	0.0
190	4291	2.125
190	4308	7.0
190	4370	3.3
190	4446	2.4
190	4467	3.6
190	4734	2.8
190	4874	5.1
190	4886	3.95
190	4941	3.15
190	4995	7.1
190	5039	3.05
190	5069	2.65
190	5072	4.45
190	5349	0.0
190	5445	8.0
190	5502	3.4
190	5669	2.0
190	5690	8.9
190	5816	3.55
190	5952	4.2
190	5989	1.9
190	6333	3.7
190	6350	3.6
190	6534	3.05
190	6539	3.55
190	6754	2.35
190	6874	3.85
190	6947	3.8
190	7075	3.8
190	7143	3.2
190	7147	3.6
190	7153	4.3
190	7438	1.25
190	7649	0.0
190	7810	0.0
190	8360	7.6
190	8366	1.5
190	8376	3.15
190	8636	0.0
190	8810	2.05
190	8865	3.4
190	8917	3.45
190	8961	0.0
190	8965	3.2
190	9005	2.55
190	27611	0.0
190	27660	3.35
190	27706	3.3
190	27899	4.6
190	30793	0.0
190	31658	2.3
190	31660	3.0
190	31696	2.75
190	33004	0.0
190	33794	3.85
190	34048	3.5
190	34150	2.25
190	36529	6.2
190	37386	1.65
190	37830	2.85
190	37857	2.95
190	40815	3.7
190	42738	1.85
190	43560	3.3
190	43928	1.4
190	45447	2.4
190	46530	3.55
190	49649	0.0
190	50872	4.2
190	51662	6.1
190	52722	3.1
190	53125	2.7
190	53464	2.4
190	58559	1.25
190	59315	0.0
190	64497	4.0
267	32	0.0
267	47	4.6
267	48	6.0
267	50	3.75
267	58	3.95
267	70	6.0
267	95	2.9
267	111	4.35
267	150	4.0
267	153	2.6
267	165	2.85
267	170	2.25
267	172	1.65
267	196	2.45
267	208	2.55
267	223	3.7
267	225	2.85
267	253	2.9
267	260	4.1
267	292	2.8
267	316	2.6
267	318	4.0
267	339	3.25
267	348	3.95
267	353	7.0
267	356	3.45
267	370	2.8
267	377	2.375
267	380	6.4
267	393	1.45
267	420	1.65
267	434	3.15
267	442	2.8
267	457	3.8
267	480	3.6
267	485	2.45
267	500	2.85
267	509	4.0
267	515	4.2
267	520	2.55
267	541	0.0
267	590	7.0
267	593	4.25
267	611	1.75
267	648	3.3
267	674	3.0
267	733	3.25
267	736	3.0
267	741	3.7
267	778	4.1
267	832	3.2
267	923	4.7
267	924	4.4
267	963	3.4
267	1060	3.85
267	1079	4.0
267	1080	4.1
267	1089	4.45
267	1097	8.9
267	1120	3.85
267	1136	3.9
267	1193	4.4
267	1196	4.3
267	1198	0.0
267	1201	4.35
267	1206	0.0
267	1210	3.35
267	1212	4.55
267	1214	0.0
267	1215	6.9
267	1217	4.35
267	1219	4.45
267	1220	3.45
267	1232	4.1
267	1233	4.5
267	1246	3.6
267	1252	4.65
267	1266	4.25
267	1270	8.4
267	1275	2.4444444444444446
267	1288	4.3
267	1291	3.95
267	1307	3.9
267	1320	2.5
267	1339	7.7
267	1344	3.45
267	1370	4.05
267	1391	5.8
267	1393	3.7
267	1408	4.0
267	1517	0.0
267	1527	3.15
267	1544	5.6
267	1552	2.85
267	1562	0.0
267	1573	3.95
267	1584	3.4
267	1587	3.2
267	1590	2.15
267	1597	6.2
267	1608	3.5
267	1610	3.9
267	1617	4.3
267	1645	3.1
267	1653	3.55
267	1676	6.0
267	1690	2.5
267	1721	3.7
267	1722	2.375
267	1732	7.1
267	1784	3.6
267	1831	2.3
267	1876	2.85
267	1917	5.1
267	1923	0.0
267	1961	3.8
267	1975	2.2
267	1976	1.75
267	1978	1.65
267	2003	3.4
267	2012	6.3
267	2115	3.6
267	2232	6.1
267	2275	3.0
267	2291	7.6
267	2324	3.75
267	2351	4.35
267	2407	3.05
267	2408	2.3
267	2422	2.05
267	2455	8.0
267	2529	3.7
267	2533	2.85
267	2571	3.7
267	2640	4.0
267	2657	6.5
267	2671	3.55
267	2706	2.85
267	2710	3.75
267	2728	8.1
267	2762	3.7
267	2787	2.484848484848485
267	2890	3.9
267	2916	3.6
267	2947	4.2
267	2948	3.95
267	2949	3.8
267	2951	4.05
267	2959	3.65
267	2966	4.05
267	2985	3.85
267	2986	2.25
267	2997	4.0
267	3030	8.8
267	3033	3.15
267	3176	3.65
267	3213	3.45
267	3267	3.5
267	3328	3.5
267	3386	3.75
267	3418	7.9
267	3448	3.65
267	3471	4.3
267	3503	4.15
267	3527	3.4
267	3578	3.5
267	3681	7.8
267	3697	3.4
267	3702	3.85
267	3704	3.15
267	3707	2.75
267	3735	4.0
267	3788	4.0
267	3791	2.8
267	3869	2.9
267	3897	3.9
267	3910	3.35
267	3942	0.0
267	3977	2.5
267	3981	1.85
267	3994	3.1
267	4022	3.7
267	4027	3.55
267	4041	3.7
267	4085	3.55
267	4104	2.7
267	4215	1.8
267	4226	4.05
267	4246	3.4
267	4270	2.0
267	4333	2.8
267	4343	1.85
267	4370	3.3
267	4388	1.65
267	4640	3.55
267	4643	3.7
267	4718	2.85
267	4848	3.7
267	4954	3.45
267	4963	3.45
267	4979	3.6
267	4993	2.4444444444444446
267	4995	3.55
267	5007	3.7
267	5040	2.388888888888889
267	5313	2.45
267	5349	0.0
267	5445	8.0
267	5475	0.0
267	5481	2.9
267	5608	3.3
267	5617	3.35
267	5669	8.2
267	5690	8.9
267	5791	3.45
267	5816	7.1
267	5881	4.15
267	5944	2.6
267	5990	9.0
267	6016	4.15
267	6239	3.0
267	6365	3.4
267	6377	4.25
267	6502	3.65
267	6537	3.3
267	6539	3.55
267	6618	3.55
267	6709	3.15
267	6863	3.9
267	6870	3.9
267	6874	3.85
267	6954	3.6
267	6975	2.8
267	7070	4.3
267	7076	3.85
267	7090	0.0
267	7099	8.2
267	7114	2.35
267	7123	6.8
267	7132	8.5
267	7143	3.2
267	7323	3.7
267	7327	4.3
267	7360	6.7
267	7361	8.3
267	7387	3.35
267	7438	3.85
267	7439	2.1
267	7454	0.0
267	7704	1.1
267	7748	3.9
267	7817	2.6
267	7925	4.3
267	8207	3.8
267	8371	2.3
267	8620	8.9
267	8636	0.0
267	8949	4.3
267	8961	0.0
267	27773	7.3
267	30707	4.15
267	30812	3.9
267	33493	7.2
267	33794	3.85
267	40278	3.15
267	44191	3.4
267	44555	4.1
267	48385	4.0
267	48774	8.0
267	54286	3.95
267	55247	3.75
267	55253	6.6
267	55269	3.25
267	55820	4.25
267	56339	7.3
267	57528	2.4
325	1	4.5
325	5	2.65
325	7	3.7
325	11	3.5
325	50	3.75
325	165	2.85
325	318	4.0
325	342	3.55
325	370	2.8
325	377	7.6
325	410	3.15
325	474	3.8
325	586	2.5
325	587	6.8
325	589	4.2
325	597	2.85
325	628	3.35
325	648	3.3
325	750	9.0
325	778	4.1
325	923	4.7
325	1028	4.1
325	1035	3.85
325	1036	4.05
325	1079	4.0
325	1080	4.1
325	1148	9.1
325	1193	4.4
325	1197	4.1
325	1198	0.0
325	1201	4.35
325	1207	4.4
325	1208	4.4
325	1213	4.4
325	1214	0.0
325	1219	4.45
325	1221	4.6
325	1225	4.3
325	1234	4.05
325	1240	2.5
325	1258	3.9
325	1262	0.0
325	1288	4.3
325	1291	3.95
325	1304	8.1
325	1307	3.9
325	1321	7.5
325	1350	3.5
325	1370	4.05
325	1371	2.9
325	1374	3.9
325	1376	3.4
325	1380	3.35
325	1387	4.4
325	1391	2.9
325	1466	3.9
325	1542	3.3
325	1580	3.75
325	1610	3.9
325	1643	3.65
325	1665	2.65
325	1721	3.7
325	1784	3.6
325	1951	3.85
325	1954	8.1
325	2011	6.0
325	2013	3.4
325	2018	8.0
325	2023	3.2
325	2054	6.1
325	2100	3.45
325	2111	3.0
325	2115	3.6
325	2124	5.6
325	2268	3.4
325	2269	2.35
325	2378	2.3
325	2380	2.1
325	2381	1.2
325	2382	0.0
325	2383	0.6
325	2390	3.6
325	2405	2.45
325	2407	3.05
325	2409	3.2
325	2411	2.35
325	2412	2.0
325	2463	3.35
325	2565	8.2
325	2671	3.55
325	2770	3.55
325	2791	4.15
325	2951	4.05
325	2985	7.7
325	2991	2.95
325	3034	2.6
325	3039	3.6
325	3249	2.8
325	3489	2.15
325	3498	3.85
325	3499	7.3
325	3508	8.0
325	3524	2.45
325	3545	8.3
325	3635	3.35
325	3671	4.05
325	3681	7.8
325	3699	6.5
325	3868	7.2
325	3869	2.9
325	3984	3.2
325	4085	7.1
325	4327	3.95
325	4361	3.8
325	4489	2.85
325	4558	2.35
325	4623	3.3
325	4848	7.4
325	4886	3.95
325	4947	3.05
325	4979	3.6
325	5299	3.35
325	5418	3.5
325	5943	2.55
325	5958	3.3
325	6212	2.35
325	6374	2.45
325	6377	4.25
325	6550	2.4
325	6663	3.55
325	6808	3.25
325	6893	3.2
325	6944	2.9
325	7004	5.1
325	7073	7.9
325	7161	2.3
325	7247	2.7
325	7325	3.0
325	7482	0.0
325	7618	2.9
325	8372	1.75
325	8501	1.9
325	8596	3.35
325	8614	2.55
325	8623	3.65
325	8665	7.2
325	8907	2.6
325	8978	1.4
325	30818	2.6
325	31162	3.1
325	31223	2.45
325	31685	3.15
325	31694	3.05
325	32017	1.85
325	32296	4.0
325	33615	3.0
325	33830	2.7
325	34162	3.35
325	37741	4.1
325	38798	3.45
325	41566	6.9
325	45074	2.25
325	45431	3.4
325	45517	3.45
325	45720	3.3
325	45726	2.15
325	46337	1.75
325	47629	4.2
325	48385	4.0
325	48738	3.65
325	49274	3.45
325	50872	4.2
325	51084	3.0
325	53993	2.25
325	53996	0.0
325	54286	3.95
325	55768	2.85
325	56152	7.3
325	56176	2.2
325	56915	0.0
325	60126	2.75
383	6	1.5
383	36	4.1
383	50	3.75
383	111	4.35
383	141	3.35
383	161	7.4
383	165	2.3333333333333335
383	185	2.1666666666666665
383	208	2.55
383	253	5.8
383	260	4.1
383	292	5.6
383	296	4.45
383	318	4.0
383	349	3.4
383	350	3.05
383	357	3.75
383	367	1.5
383	442	2.8
383	457	3.8
383	480	7.2
383	539	3.25
383	541	0.0
383	586	2.5
383	589	4.2
383	593	8.5
383	597	2.85
383	608	8.4
383	648	6.6
383	786	2.45
383	788	6.0
383	858	4.5
383	919	9.2
383	1079	4.0
383	1196	4.3
383	1198	0.0
383	1214	0.0
383	1221	4.6
383	1225	4.3
383	1265	0.5
383	1279	3.15
383	1517	0.5
383	1527	3.15
383	1584	3.4
383	1610	3.9
383	1617	8.6
383	1704	4.0
383	1784	3.6
383	1923	0.0
383	2028	8.2
383	2683	1.0
383	2716	7.6
383	2762	3.7
383	2858	4.0
383	2970	3.8
383	2997	8.0
383	3114	9.0
383	3328	3.5
383	3793	3.5
383	3996	8.6
383	4226	8.1
383	4886	3.95
383	4973	3.95
383	4993	4.05
383	4995	7.1
383	5445	8.0
383	5618	4.25
383	5952	4.2
383	5989	3.95
383	6377	4.25
383	6669	4.3
383	6711	4.2
383	7153	4.3
383	26606	7.8
383	27255	4.2
383	33493	7.2
383	33794	1.6
383	41585	6.4
383	45720	3.3
383	46578	3.85
476	19	2.05
476	32	0.0
476	110	3.5
476	112	3.2
476	126	0.0
476	147	2.45
476	151	3.15
476	172	1.65
476	185	2.55
476	260	4.1
476	293	3.4
476	296	4.45
476	316	2.6
476	318	4.0
476	337	3.65
476	364	8.0
476	368	6.0
476	442	2.8
476	457	3.8
476	497	3.55
476	515	4.2
476	516	2.2
476	527	4.4
476	541	0.0
476	588	0.0
476	589	4.2
476	593	4.25
476	653	2.85
476	665	7.5
476	678	0.0
476	720	0.0
476	733	3.25
476	750	4.5
476	903	8.6
476	991	3.4
476	1036	4.05
476	1101	0.0
476	1127	3.6
476	1136	3.9
476	1148	9.1
476	1183	3.85
476	1198	0.0
476	1199	8.6
476	1200	4.4
476	1210	3.35
476	1215	6.9
476	1221	4.6
476	1223	4.15
476	1232	4.1
476	1233	4.5
476	1240	2.5
476	1249	0.0
476	1258	3.9
476	1259	3.9
476	1274	3.65
476	1291	3.95
476	1304	8.1
476	1307	3.9
476	1358	4.15
476	1391	2.9
476	1394	3.8
476	1464	3.1
476	1527	3.15
476	1573	3.95
476	1584	3.4
476	1593	2.7
476	1610	3.9
476	1617	8.6
476	1625	3.6
476	1635	3.8
476	1748	0.0
476	1784	3.6
476	1961	3.8
476	1974	2.8
476	2019	4.6
476	2021	3.05
476	2076	4.2
476	2161	0.0
476	2183	3.85
476	2193	2.7
476	2232	3.05
476	2302	3.45
476	2318	3.95
476	2329	3.6
476	2351	4.35
476	2355	3.95
476	2424	3.1
476	2467	3.1
476	2571	3.7
476	2585	3.5
476	2594	7.4
476	2600	3.35
476	2692	3.85
476	2706	2.85
476	2712	3.65
476	2728	4.05
476	2762	3.7
476	2840	2.0
476	2858	4.0
476	2959	3.65
476	2985	7.7
476	2990	2.9
476	2997	4.0
476	3000	7.7
476	3030	8.8
476	3075	4.4
476	3146	2.0
476	3203	3.75
476	3271	3.95
476	3317	3.6
476	3418	7.9
476	3481	3.8
476	3527	3.4
476	3535	6.3
476	3556	3.5
476	3569	0.0
476	3578	3.5
476	3654	4.0
476	3793	3.5
476	3897	3.9
476	3920	0.0
476	3996	4.3
476	3998	2.65
476	4011	3.2
476	4018	2.8
476	4027	3.55
476	4148	2.55
476	4178	3.95
476	4226	4.05
476	4235	3.9
476	4262	3.75
476	4306	7.7
476	4336	0.0
476	4370	3.3
476	4487	1.85
476	4642	3.9
476	4741	3.6
476	4862	2.45
476	4874	5.1
476	4896	3.5
476	4901	3.1
476	4979	3.6
476	4993	4.05
476	5013	3.75
476	5015	3.7
476	5065	5.5
476	5244	0.0
476	5349	0.0
476	5377	3.85
476	5378	3.25
476	5418	3.5
476	5477	3.25
476	5617	3.35
476	5673	7.4
476	5890	3.55
476	5902	4.1
476	5971	4.05
476	5989	3.95
476	6104	0.0
476	6291	3.8
476	6300	3.15
476	6323	3.2
476	6333	3.7
476	6350	3.6
476	6365	3.4
476	6377	4.25
476	6538	3.55
476	6541	4.0
476	6595	2.7
476	6645	3.5
476	6666	4.2
476	6711	4.2
476	6807	3.75
476	6874	3.85
476	6947	3.8
476	6986	3.9
476	7034	3.8
476	7073	3.95
476	7090	0.0
476	7099	8.2
476	7143	3.2
476	7153	4.3
476	7325	3.0
476	7346	2.8
476	7348	3.25
476	7361	8.3
476	7458	3.0
476	7827	3.15
476	7841	0.0
476	7925	4.3
476	8012	0.0
476	8228	4.5
476	8360	7.6
476	8368	0.0
476	8370	3.6
476	8372	1.75
476	8493	3.0
476	8636	0.0
476	8640	2.45
476	8784	3.7
476	8836	2.15
476	8860	2.9
476	8874	7.7
476	8961	0.0
476	8972	2.35
476	8983	3.9
476	26776	4.1
476	27416	2.7
